id	script	reading	english	gloss	gloss_reading	status	checks	note
h3p391	你的朋友很有名吧？	Nǐ de péng you hěn yǒu míng ba?	Your friend is quite famous, isn't he?	صَدِيقُكَ مَشْهُورٌ جِدًّا، أَلَيْسَ كَذٰلِكَ؟	Ṣadīquka mashhūrun jiddan, alaysa kadhālik?	verified	claude-blind,claude-review	
h3p392	你终于来了，太好了！	Nǐ zhōng yú lái le, tài hǎo le!	You're finally here, how wonderful!	وَصَلْتَ أَخِيرًا، هٰذَا رَائِعٌ!	Waṣalta akhīran, hādhā rāʾiʿ!	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p393	我今天在路上遇到一只猫。	Wǒ jīn tiān zài lù shang yù dào yì zhī māo.	I ran into a cat on the road today.	قَابَلْتُ قِطَّةً فِي الطَّرِيقِ الْيَوْمَ.	Qābaltu qiṭṭatan fī aṭ-ṭarīqi al-yawm.	verified	claude-blind,claude-review	
h3p394	你愿意和我一起玩吗？	Nǐ yuàn yì hé wǒ yì qǐ wán ma?	Are you willing to play with me?	هَلْ تُرِيدُ أَنْ تَلْعَبَ مَعِي؟	Hal turīdu an talʿaba maʿī?	verified	claude-blind,claude-review	
h3p395	今晚的月亮又大又亮。	Jīn wǎn de yuè liang yòu dà yòu liàng.	Tonight's moon is big and bright.	قَمَرُ اللَّيْلَةِ كَبِيرٌ وَمُضِيءٌ.	Qamaru al-laylati kabīrun wamuḍīʾ.	verified	claude-blind,claude-review	
h3p396	天越来越冷了。	Tiān yuè lái yuè lěng le.	It's getting colder and colder.	الْجَوُّ يَزْدَادُ بُرُودَةً.	Al-jawwu yazdādu burūda.	verified	claude-blind,claude-review	
h3p397	我在车站等你。	Wǒ zài chē zhàn děng nǐ.	I'll wait for you at the station.	سَأَنْتَظِرُكَ فِي الْمَحَطَّةِ.	Saʾantaẓiruka fī al-maḥaṭṭa.	verified	claude-blind,claude-review	
h3p398	请给我一张纸。	Qǐng gěi wǒ yì zhāng zhǐ.	Please give me a sheet of paper.	أَعْطِنِي وَرَقَةً مِنْ فَضْلِكَ.	Aʿṭinī waraqatan min faḍlik.	verified	claude-blind,claude-review	
h3p399	你怎么还不回来，我好着急。	Nǐ zěn me hái bù huí lái, wǒ hǎo zháo jí.	Why aren't you back yet? I'm so worried.	لِمَاذَا لَمْ تَعُدْ بَعْدُ؟ أَنَا قَلِقٌ جِدًّا.	Limādhā lam taʿud baʿd? Anā qaliqun jiddan.	verified	claude-blind,claude-review	
h3p400	请你照顾我，好吗？	Qǐng nǐ zhào gù wǒ, hǎo ma?	Please take care of me, okay?	اِعْتَنِ بِي مِنْ فَضْلِكَ، حَسَنًا؟	Iʿtani bī min faḍlik, ḥasanan?	verified	claude-blind,claude-review	
h3p401	这张照片是谁给你的？	Zhè zhāng zhào piàn shì shéi gěi nǐ de?	Who gave you this photo?	مَنْ أَعْطَاكَ هٰذِهِ الصُّورَةَ؟	Man aʿṭāka hādhihi aṣ-ṣūra?	verified	claude-blind,claude-review	
h3p402	我想用照相机给你照张相。	Wǒ xiǎng yòng zhào xiàng jī gěi nǐ zhào zhāng xiāng.	I want to take your picture with the camera.	أُرِيدُ أَنْ أَلْتَقِطَ لَكَ صُورَةً بِالْكَامِيرَا.	Urīdu an altaqiṭa laka ṣūratan bi-l-kāmīrā.	verified	claude-blind,claude-review	
h3p403	桌子上有一只小鸟。	Zhuō zi shang yǒu yì zhī xiǎo niǎo.	There's a little bird on the table.	عَلَى الطَّاوِلَةِ عُصْفُورٌ صَغِيرٌ.	ʿAlā aṭ-ṭāwilati ʿuṣfūrun ṣaghīr.	verified	claude-blind,claude-review	
h3p404	我只有你一个朋友。	Wǒ zhǐ yǒu nǐ yí gè péng you.	You're my only friend.	لَيْسَ لِي صَدِيقٌ غَيْرُكَ.	Laysa lī ṣadīqun ghayruk.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p405	我坐在桌子中间。	Wǒ zuò zài zhuō zi zhōng jiān.	I'm sitting in the middle of the table.	أَجْلِسُ فِي وَسَطِ الطَّاوِلَةِ.	Ajlisu fī wasaṭi aṭ-ṭāwila.	verified	claude-blind,claude-review	
h3p406	我在学中文，你教教我吧。	Wǒ zài xué zhōng wén, nǐ jiāo jiāo wǒ ba.	I'm learning Chinese, so teach me.	أَتَعَلَّمُ الصِّينِيَّةَ، عَلِّمْنِي.	Ataʿallamu aṣ-ṣīniyya, ʿallimnī.	verified	claude-blind,claude-review	
h3p407	你终于回来了！	Nǐ zhōng yú huí lái le!	You're finally back!	عُدْتَ أَخِيرًا!	ʿUdta akhīran!	verified	claude-blind,claude-review	
h3p408	你喜欢哪一种水果？	Nǐ xǐ huan nǎ yì zhǒng shuǐ guǒ?	Which kind of fruit do you like?	أَيَّ نَوْعٍ مِنَ الْفَوَاكِهِ تُحِبُّ؟	Ayya nawʿin mina al-fawākihi tuḥibb?	verified	claude-blind,claude-review	
h3p409	今天的书包好重啊。	Jīn tiān de shū bāo hǎo zhòng a.	Today's school bag is so heavy.	حَقِيبَةُ الْمَدْرَسَةِ ثَقِيلَةٌ جِدًّا الْيَوْمَ.	Ḥaqībatu al-madrasati thaqīlatun jiddan al-yawm.	verified	claude-blind,claude-review	
h3p410	你最重要，别走。	Nǐ zuì zhòng yào, bié zǒu.	You're the most important, don't go.	أَنْتَ الْأَهَمُّ، لَا تَذْهَبْ.	Anta al-ʾahamm, lā tadhhab.	verified	claude-blind,claude-review	
h3p411	这个周末你有空吗？	Zhè ge zhōu mò nǐ yǒu kōng ma?	Are you free this weekend?	هَلْ عِنْدَكَ وَقْتٌ فِي نِهَايَةِ الْأُسْبُوعِ؟	Hal ʿindaka waqtun fī nihāyati al-ʾusbūʿ?	verified	claude-blind,claude-review	
h3p412	我主要吃蛋糕和水果。	Wǒ zhǔ yào chī dàn gāo hé shuǐ guǒ.	I mainly eat cake and fruit.	آكُلُ الْكَعْكَ وَالْفَاكِهَةَ فِي الْغَالِبِ.	Ākulu al-kaʿka wa-l-fākihata fī al-ghālib.	verified	claude-blind,claude-review	
h3p413	过马路要注意车。	Guò mǎ lù yào zhù yì chē.	Pay attention to cars when crossing the road.	اِنْتَبِهْ لِلسَّيَّارَاتِ عِنْدَ عُبُورِ الشَّارِعِ.	Intabih li-s-sayyārāti ʿinda ʿubūri ash-shāriʿ.	verified	claude-blind,claude-review	
h3p414	我想自己试一试。	Wǒ xiǎng zì jǐ shì yi shì.	I want to try it myself.	أُرِيدُ أَنْ أُجَرِّبَ بِنَفْسِي.	Urīdu an ujarriba binafsī.	verified	claude-blind,claude-review	
h3p415	我想骑自行车去玩。	Wǒ xiǎng qí zì xíng chē qù wán.	I want to ride a bike and play.	أُرِيدُ أَنْ أَرْكَبَ الدَّرَّاجَةَ وَأَلْعَبَ.	Urīdu an arkaba ad-darrājata waʾalʿab.	verified	claude-blind,claude-review	
h3p416	你总是这么早起来。	Nǐ zǒng shì zhè me zǎo qǐ lái.	You always get up this early.	تَسْتَيْقِظُ دَائِمًا مُبَكِّرًا جِدًّا.	Tastayqiẓu dāʾiman mubakkiran jiddan.	verified	claude-blind,claude-review	
h3p417	最后一块蛋糕给我吧。	Zuì hòu yí kuài dàn gāo gěi wǒ ba.	Give me the last piece of cake.	أَعْطِنِي آخِرَ قِطْعَةِ كَعْكٍ.	Aʿṭinī ākhira qiṭʿati kaʿk.	verified	claude-blind,claude-review	
h3p418	你最近好吗？我想你了。	Nǐ zuì jìn hǎo ma? Wǒ xiǎng nǐ le.	How have you been lately? I missed you.	كَيْفَ حَالُكَ مُؤَخَّرًا؟ اِشْتَقْتُ إِلَيْكَ.	Kayfa ḥāluka muʾakhkharan? Ishtaqtu ilayk.	verified	claude-blind,claude-review	
h3p419	你的作业做完了吗？	Nǐ de zuò yè zuò wán le ma?	Have you finished your homework?	هَلْ أَنْهَيْتَ وَاجِبَكَ؟	Hal anhayta wājibak?	verified	claude-blind,claude-review	
h3p420	请再说一遍。	Qǐng zài shuō yí biàn.	Please say it once more.	أَعِدْ ذٰلِكَ مَرَّةً أُخْرَى مِنْ فَضْلِكَ.	Aʿid dhālika marratan ukhrā min faḍlik.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p421	我家对面有一个大商店。	Wǒ jiā duì miàn yǒu yí gè dà shāng diàn.	There's a big shop across from my home.	يُوجَدُ مَتْجَرٌ كَبِيرٌ مُقَابِلَ بَيْتِي.	Yūjadu matjarun kabīrun muqābila baytī.	verified	claude-blind,claude-review	
h3p422	别忘了，明天我一定要吃鱼。	Bié wàng le, míng tiān wǒ yí dìng yào chī yú.	Don't forget, tomorrow I absolutely want fish.	لَا تَنْسَ، سَآكُلُ سَمَكًا غَدًا بِالتَّأْكِيدِ.	Lā tans, saʾākulu samakan ghadan bi-t-taʾkīd.	verified	claude-blind,claude-review	
h3p423	为了吃蛋糕，我一直在等。	Wèi le chī dàn gāo, wǒ yì zhí zài děng.	I've been waiting just to have cake.	مَا زِلْتُ أَنْتَظِرُ مِنْ أَجْلِ الْكَعْكَةِ.	Mā ziltu antaẓiru min ajli al-kaʿka.	verified	claude-blind,claude-review	
h3p424	我们这里有三位小朋友。	Wǒ men zhè lǐ yǒu sān wèi xiǎo péng you.	There are three little kids here.	عِنْدَنَا هُنَا ثَلَاثَةُ أَطْفَالٍ صِغَارٍ.	ʿIndanā hunā thalāthatu aṭfālin ṣighār.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p425	我想去看看别的文化。	Wǒ xiǎng qù kàn kan bié de wén huà.	I want to go see other cultures.	أُرِيدُ أَنْ أَذْهَبَ لِأَرَى ثَقَافَاتٍ أُخْرَى.	Urīdu an adhhaba liʾarā thaqāfātin ukhrā.	verified	claude-blind,claude-review	
h3p426	你往西走，我往东走。	Nǐ wǎng xī zǒu, wǒ wǎng dōng zǒu.	You go west, and I'll go east.	اِذْهَبْ أَنْتَ نَحْوَ الْغَرْبِ، وَأَنَا سَأَذْهَبُ نَحْوَ الشَّرْقِ.	Idhhab anta naḥwa al-gharb, waʾanā saʾadhhabu naḥwa ash-sharq.	verified	claude-blind,claude-review	
h3p427	你的新习惯是什么？	Nǐ de xīn xí guàn shì shén me?	What's your new habit?	مَا عَادَتُكَ الْجَدِيدَةُ؟	Mā ʿādatuka al-jadīda?	verified	claude-blind,claude-review	
h3p428	我一个人不想去洗手间。	Wǒ yí gè rén bù xiǎng qù xǐ shǒu jiān.	I don't want to go to the restroom alone.	لَا أُرِيدُ أَنْ أَذْهَبَ إِلَى دَوْرَةِ الْمِيَاهِ وَحْدِي.	Lā urīdu an adhhaba ilā dawrati al-miyāhi waḥdī.	verified	claude-blind,claude-review	
h3p429	洗完澡，我觉得很舒服。	Xǐ wán zǎo, wǒ jué de hěn shū fu.	After a bath I feel really comfortable.	بَعْدَ الِاسْتِحْمَامِ أَشْعُرُ بِرَاحَةٍ كَبِيرَةٍ.	Baʿda al-istiḥmāmi ashʿuru birāḥatin kabīra.	verified	claude-blind,claude-review	
h3p430	夏天的晚上很舒服。	Xià tiān de wǎn shang hěn shū fu.	Summer nights are really pleasant.	لَيَالِي الصَّيْفِ مُرِيحَةٌ جِدًّا.	Layālī aṣ-ṣayfi murīḥatun jiddan.	verified	claude-blind,claude-review	
h3p431	我想先睡，你也早点睡。	Wǒ xiǎng xiān shuì, nǐ yě zǎo diǎn shuì.	I want to sleep first, and you sleep early too.	أُرِيدُ أَنْ أَنَامَ أَوَّلًا، وَأَنْتَ نَمْ مُبَكِّرًا أَيْضًا.	Urīdu an anāma awwalan, waʾanta nam mubakkiran ayḍan.	verified	claude-blind,claude-review	
h3p432	我喜欢这个小故事。	Wǒ xǐ huan zhè ge xiǎo gù shì.	I like this little story.	تُعْجِبُنِي هٰذِهِ الْقِصَّةُ الصَّغِيرَةُ.	Tuʿjibunī hādhihi al-qiṣṣatu aṣ-ṣaghīra.	verified	claude-blind,claude-review	
h3p433	香蕉是我最爱的水果。	Xiāng jiāo shì wǒ zuì ài de shuǐ guǒ.	Bananas are my favorite fruit.	الْمَوْزُ هُوَ فَاكِهَتِي الْمُفَضَّلَةُ.	Al-mawzu huwa fākihatī al-mufaḍḍala.	verified	claude-blind,claude-review	
h3p434	我向你跑过去了。	Wǒ xiàng nǐ pǎo guò qù le.	I ran over toward you.	رَكَضْتُ نَحْوَكَ.	Rakaḍtu naḥwak.	verified	claude-blind,claude-review	
h3p435	你像我的哥哥一样。	Nǐ xiàng wǒ de gē ge yí yàng.	You're like a big brother to me.	أَنْتَ مِثْلُ أَخِي الْكَبِيرِ.	Anta mithlu akhī al-kabīr.	verified	claude-blind,claude-review	
h3p436	小心，别把我放在地上。	Xiǎo xīn, bié bǎ wǒ fàng zài dì shang.	Careful, don't put me on the floor.	اِنْتَبِهْ، لَا تَضَعْنِي عَلَى الْأَرْضِ.	Intabih, lā taḍaʿnī ʿalā al-ʾarḍ.	verified	claude-blind,claude-review	
h3p437	校长今天没有来学校。	Xiào zhǎng jīn tiān méi yǒu lái xué xiào.	The principal didn't come to school today.	لَمْ يَأْتِ مُدِيرُ الْمَدْرَسَةِ إِلَى الْمَدْرَسَةِ الْيَوْمَ.	Lam yaʾti mudīru al-madrasati ilā al-madrasati al-yawm.	verified	claude-blind,claude-review	
h3p438	我在电视上看新闻。	Wǒ zài diàn shì shàng kàn xīn wén.	I'm watching the news on TV.	أُشَاهِدُ الْأَخْبَارَ عَلَى التِّلْفَازِ.	Ushāhidu al-ʾakhbāra ʿalā at-tilfāz.	verified	claude-blind,claude-review	
h3p439	我要新鲜的鱼，不要旧的。	Wǒ yào xīn xiān de yú, bú yào jiù de.	I want fresh fish, not old.	أُرِيدُ سَمَكًا طَازَجًا، لَا قَدِيمًا.	Urīdu samakan ṭāzajan, lā qadīman.	verified	claude-blind,claude-review	
h3p440	我给爷爷写了信。	Wǒ gěi yé ye xiě le xìn.	I wrote a letter to my grandpa.	كَتَبْتُ رِسَالَةً إِلَى جَدِّي.	Katabtu risālatan ilā jaddī.	verified	claude-blind,claude-review	
h3p441	你的行李箱里有什么？	Nǐ de xíng li xiāng lǐ yǒu shén me?	What is in your suitcase?	مَاذَا فِي حَقِيبَةِ سَفَرِكَ؟	Mādhā fī ḥaqībati safarik?	verified	claude-blind,claude-review	
h3p442	熊猫也喜欢吃东西。	Xióng māo yě xǐ huan chī dōng xi.	Pandas like eating too.	الدُّبُّ الْبَانْدَا يُحِبُّ الْأَكْلَ أَيْضًا.	Ad-dubbu al-bāndā yuḥibbu al-ʾakla ayḍan.	verified	claude-blind,claude-review	
h3p443	我需要休息一下。	Wǒ xū yào xiū xi yí xià.	I need to rest for a bit.	أَحْتَاجُ إِلَى قَلِيلٍ مِنَ الرَّاحَةِ.	Aḥtāju ilā qalīlin mina ar-rāḥa.	verified	claude-blind,claude-review	
h3p444	选择太多了，我不知道吃什么。	Xuǎn zé tài duō le, wǒ bù zhī dào chī shén me.	There are too many choices, and I don't know what to eat.	الْخِيَارَاتُ كَثِيرَةٌ جِدًّا، لَا أَعْرِفُ مَاذَا آكُلُ.	Al-khiyārātu kathīratun jiddan, lā aʿrifu mādhā ākul.	verified	claude-blind,claude-review	
h3p445	你的要求我都记住了。	Nǐ de yāo qiú wǒ dōu jì zhù le.	I've remembered all your requests.	حَفِظْتُ كُلَّ طَلَبَاتِكَ.	Ḥafiẓtu kulla ṭalabātik.	verified	claude-blind,claude-review	
h3p446	爷爷的家很大。	Yé ye de jiā hěn dà.	Grandpa's home is very big.	بَيْتُ جَدِّي كَبِيرٌ جِدًّا.	Baytu jaddī kabīrun jiddan.	verified	claude-blind,claude-review	
h3p447	我一定会好好听话。	Wǒ yí dìng huì hǎo hǎo tīng huà.	I'll definitely be good and listen.	سَأَكُونُ مُطِيعًا بِالتَّأْكِيدِ.	Saʾakūnu muṭīʿan bi-t-taʾkīd.	verified	claude-blind,claude-review	
h3p448	我们一共有几个人？	Wǒ men yí gòng yǒu jǐ gè rén?	How many of us are there altogether?	كَمْ عَدَدُنَا فِي الْمَجْمُوعِ؟	Kam ʿadadunā fī al-majmūʿ?	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p449	你等我一会儿，好吗？	Nǐ děng wǒ yí huìr, hǎo ma?	Wait for me a moment, okay?	اِنْتَظِرْنِي قَلِيلًا، حَسَنًا؟	Intaẓirnī qalīlan, ḥasanan?	verified	claude-blind,claude-review	
h3p450	你是我的家人，我很放心。	Nǐ shì wǒ de jiā rén, wǒ hěn fàng xīn.	You're my family, so I feel at ease.	أَنْتَ مِنْ عَائِلَتِي، فَأَنَا مُطْمَئِنٌّ.	Anta min ʿāʾilatī, faʾanā muṭmaʾinn.	verified	claude-blind,claude-review	
h3p451	我一直想有个朋友。	Wǒ yì zhí xiǎng yǒu gè péng you.	I've always wanted a friend.	كُنْتُ أُرِيدُ دَائِمًا أَنْ يَكُونَ لِي صَدِيقٌ.	Kuntu urīdu dāʾiman an yakūna lī ṣadīq.	verified	claude-blind,claude-review	
h3p452	以前的日子也很好。	Yǐ qián de rì zi yě hěn hǎo.	The days before were nice too.	الْأَيَّامُ السَّابِقَةُ كَانَتْ جَمِيلَةً أَيْضًا.	Al-ʾayyāmu as-sābiqatu kānat jamīlatan ayḍan.	verified	claude-blind,claude-review	
h3p453	我们一般什么时候吃饭？	Wǒ men yì bān shén me shí hou chī fàn?	When do we usually eat?	مَتَى نَأْكُلُ عَادَةً؟	Matā naʾkulu ʿāda?	verified	claude-blind,claude-review	
h3p454	我在听音乐，别说话。	Wǒ zài tīng yīn yuè, bié shuō huà.	I'm listening to music, so don't talk.	أَسْتَمِعُ إِلَى الْمُوسِيقَى، فَلَا تَتَكَلَّمْ.	Astamiʿu ilā al-mūsīqā, falā tatakallam.	verified	claude-blind,claude-review	
h3p455	我们去银行旁边玩吧。	Wǒ men qù yín háng páng biān wán ba.	Let's go play next to the bank.	لِنَذْهَبْ وَنَلْعَبْ بِجَانِبِ الْمَصْرِفِ.	Linadhhab wanalʿab bijānibi al-maṣrif.	verified	claude-blind,claude-review	
h3p456	这杯饮料是谁的？	Zhè bēi yǐn liào shì shéi de?	Whose drink is this?	لِمَنْ هٰذَا الْمَشْرُوبُ؟	Liman hādhā al-mashrūb?	verified	claude-blind,claude-review	
h3p457	我应该去睡觉了。	Wǒ yīng gāi qù shuì jiào le.	I should go to sleep now.	يَنْبَغِي أَنْ أَذْهَبَ لِأَنَامَ الْآنَ.	Yanbaghī an adhhaba liʾanāma al-ʾān.	verified	claude-blind,claude-review	
h3p458	天气会影响我睡觉。	Tiān qì huì yǐng xiǎng wǒ shuì jiào.	The weather affects my sleep.	الطَّقْسُ يُؤَثِّرُ فِي نَوْمِي.	Aṭ-ṭaqsu yuʾaththiru fī nawmī.	verified	claude-blind,claude-review	
h3p459	你用什么听音乐？	Nǐ yòng shén me tīng yīn yuè?	What do you use to listen to music?	بِمَاذَا تَسْتَمِعُ إِلَى الْمُوسِيقَى؟	Bimādhā tastamiʿu ilā al-mūsīqā?	verified	claude-blind,claude-review	
h3p460	我们再玩一个游戏吧。	Wǒ men zài wán yí gè yóu xì ba.	Let's play another game.	لِنَلْعَبْ لُعْبَةً أُخْرَى.	Linalʿab luʿbatan ukhrā.	verified	claude-blind,claude-review	
h3p461	这里最有名的是什么？	Zhè lǐ zuì yǒu míng de shì shén me?	What's the most famous thing here?	مَا أَشْهَرُ شَيْءٍ هُنَا؟	Mā ashharu shayʾin hunā?	verified	claude-blind,claude-review	
h3p462	你又忘记吃饭了吗？	Nǐ yòu wàng jì chī fàn le ma?	Did you forget to eat again?	هَلْ نَسِيتَ أَنْ تَأْكُلَ مَرَّةً أُخْرَى؟	Hal nasīta an taʾkula marratan ukhrā?	verified	claude-blind,claude-review	
h3p463	我今天遇到很多朋友。	Wǒ jīn tiān yù dào hěn duō péng you.	I ran into lots of friends today.	قَابَلْتُ أَصْدِقَاءَ كَثِيرِينَ الْيَوْمَ.	Qābaltu aṣdiqāʾa kathīrīna al-yawm.	verified	claude-blind,claude-review	
h3p464	我愿意一直和你在一起。	Wǒ yuàn yì yì zhí hé nǐ zài yì qǐ.	I'm willing to stay with you always.	أَرْغَبُ فِي أَنْ أَبْقَى مَعَكَ دَائِمًا.	Arghabu fī an abqā maʿaka dāʾiman.	verified	claude-blind,claude-review	
h3p465	月亮出来了，晚安。	Yuè liang chū lái le, wǎn ān.	The moon is out, good night.	طَلَعَ الْقَمَرُ، تُصْبِحُ عَلَى خَيْرٍ.	Ṭalaʿa al-qamar, tuṣbiḥu ʿalā khayr.	verified	claude-blind,claude-review	
h3p466	我越吃越想吃。	Wǒ yuè chī yuè xiǎng chī.	The more I eat, the more I want.	كُلَّمَا أَكَلْتُ أَكْثَرَ، أَرَدْتُ أَكْثَرَ.	Kullamā akaltu akthar, aradtu akthar.	verified	claude-blind,claude-review	
h3p467	车站的人很多，我有点怕。	Chē zhàn de rén hěn duō, wǒ yǒu diǎn pà.	There are lots of people at the station, and I'm a bit scared.	النَّاسُ كَثِيرُونَ فِي الْمَحَطَّةِ، أَنَا خَائِفٌ قَلِيلًا.	An-nāsu kathīrūna fī al-maḥaṭṭa, anā khāʾifun qalīlan.	verified	claude-blind,claude-review	
h3p468	我想要一个礼物，你能送我吗？	Wǒ xiǎng yào yí gè lǐ wù, nǐ néng sòng wǒ ma?	I want a present. Can you give me one?	أُرِيدُ هَدِيَّةً، هَلْ تُعْطِينِي وَاحِدَةً؟	Urīdu hadiyya, hal tuʿṭīnī wāḥida?	verified	claude-blind,claude-review	
h3p469	我喜欢听历史故事。	Wǒ xǐ huan tīng lì shǐ gù shì.	I like listening to history stories.	أُحِبُّ الِاسْتِمَاعَ إِلَى قِصَصٍ تَارِيخِيَّةٍ.	Uḥibbu al-istimāʿa ilā qiṣaṣin tārīkhiyya.	verified	claude-blind,claude-review	
h3p470	附近有一个公园，我们去玩吧！	Fù jìn yǒu yí gè gōng yuán, wǒ men qù wán ba!	There is a park nearby. Let's go and play!	تُوجَدُ حَدِيقَةٌ قَرِيبَةٌ، لِنَذْهَبْ وَنَلْعَبْ!	Tūjadu ḥadīqatun qarība, linadhhab wanalʿab!	verified	claude-blind,claude-review	
h3p471	我一边吃饭，一边看电视。	Wǒ yì biān chī fàn, yì biān kàn diàn shì.	I am eating and watching TV at the same time.	آكُلُ وَأُشَاهِدُ التِّلْفَازَ فِي الْوَقْتِ نَفْسِهِ.	Ākulu waʾushāhidu at-tilfāza fī al-waqti nafsih.	verified	claude-blind,claude-review	
h3p472	我的嘴好干，想喝水。	Wǒ de zuǐ hǎo gān, xiǎng hē shuǐ.	My mouth is so dry. I want some water.	فَمِي جَافٌّ جِدًّا، أُرِيدُ أَنْ أَشْرَبَ مَاءً.	Famī jāffun jiddan, urīdu an ashraba māʾan.	verified	claude-blind,claude-review	
